1.31809000000000e-01 2.84076330404983e-02 -9.75822468183282e-01 -1.10242249453981e+00 -9.82015704025426e-02 -7.75280119770204e-02 -6.14108376009888e-02
6.04182000000000e-01 3.73315912561765e-01 -6.01519955631958e-01 -1.27730081783702e+00 6.61173411173590e-02 -7.46144454094354e-02 -9.28268733411767e-02
6.79860000000000e-01 -6.28095861402119e-02 8.23661392042318e-01 -1.13625922360588e+00 3.75705581801790e-02 -1.44776021910862e-01 1.72515972280371e-01
6.64284000000000e-01 5.54287913097485e-01 -1.08717475450325e+00 6.52221491441967e-01 -1.53837317344225e-01 8.56751465232527e-02 2.12087436593338e-01
1.03900000000000e-01 1.50505754155752e-01 1.05045300612133e+00 -8.86716989425249e-01 1.70668911504542e-01 1.15273132644731e-01 -3.90334282598340e-02
1.38780000000000e-01 6.04766917394476e-01 -4.30330719206343e-01 -1.15234823809575e+00 2.68310347026141e-01 -4.48441616793834e-02 1.43059029233007e-01
2.15707000000000e-01 -7.62941689475848e-01 -1.05012026695388e+00 -3.48240887585301e-01 6.32998236712166e-02 -2.56099642334825e-01 2.60586289121745e-01
3.20094000000000e-01 -6.91839206869114e-01 -8.99362697355751e-01 5.51510458452475e-01 -6.01928467279043e-02 -5.23992630470220e-02 -1.80642873346374e-01
9.89430000000000e-02 -1.22300307054129e+00 2.11782730124450e-01 1.52471991833713e-01 -9.57319878175468e-02 7.52879203807353e-02 -5.69490943050079e-02
3.23409000000000e-01 6.01660819330911e-01 2.32523808403636e-01 -1.00709474159948e+00 1.11296950036636e-01 -1.33488672549090e-01 1.65239403114062e-01
5.21668000000000e-01 1.09789507039724e+00 -3.55077702370293e-01 1.36019708158799e-01 -1.77033068247476e-01 5.85172015564578e-02 1.08373869998032e-01
1.22133000000000e-01 4.44247893095109e-01 -8.25272318736354e-01 -6.33801601966211e-01 3.14263015483083e-01 1.12227530148361e-02 2.85959633787074e-02
1.04592000000000e-01 -5.55759911502114e-01 9.85993222578845e-02 9.51998753917753e-01 1.12710308140252e-01 -1.90046461135815e-01 7.30631017934288e-02
3.26577000000000e-01 -2.39618048620546e-01 -4.42351903952450e-01 -9.47736774896235e-01 1.35469104734657e-01 8.56250000998791e-02 1.06507676648499e-01
2.61610000000000e-01 -5.81242520332636e-01 8.09491818213863e-01 3.94639929248741e-01 5.38925047018675e-02 8.19770608572481e-02 4.58172469898245e-02
1.64464000000000e-01 -6.01135989552194e-01 -3.58239077824099e-01 -8.10175420161221e-01 2.56103743631044e-01 -5.25546919715435e-02 -8.87283316817991e-02
9.50370000000000e-02 1.74340271774617e-01 5.60294013274591e-01 -8.84440155777759e-01 -1.16528754340890e-01 -1.35169009690253e-01 -2.30752349044343e-01
2.58835000000000e-01 -2.88096940115553e-01 -7.61314339145670e-01 -6.69274016090205e-01 -1.00518098647204e-01 -2.49864489460259e-01 -7.27682655713172e-02
3.10477000000000e-01 -2.79509458368500e-01 -8.56104206728946e-01 5.25171461775014e-01 1.38910711269811e-01 1.86680138475114e-01 2.77067039028367e-02
1.95234000000000e-01 1.01628511268717e+00 -9.08700987599916e-02 1.58386530898095e-01 1.78225093174027e-01 2.10923849707900e-01 -2.03886237967022e-01
2.62964000000000e-01 -7.87805993493373e-01 -6.37706482990466e-01 -1.63195906225705e-01 1.54874341048932e-01 1.92710217111268e-01 -3.47448839682131e-02
2.02646000000000e-01 -7.48972838308259e-01 -1.93929990980496e-01 6.68041004190691e-01 3.02748947356282e-02 -1.73201707984063e-01 -1.53982991779907e-01
3.98205000000000e-01 7.50032809499431e-01 -1.34365428385796e-01 -6.47608459124100e-01 1.09077058102016e-01 6.01790731021306e-02 4.95675463239717e-02
2.30600000000000e-01 1.45812542398981e-01 -6.61594082276563e-02 9.66195857941086e-01 -2.26358467333362e-01 -2.51562996002234e-01 9.85164046743880e-02
